csvfile,Ensembl,Ensembl_no_version,Expression,logFC,AveExpr,t,P.Value,adj.P.Val,B
Age.csv,ENSG00000101363.12,ENSG00000101363,overexpressed,0.322424472067349,5.9209006004705,16.9712482190586,3.39273424625457e-60,4.0279056323571705e-58,126.049868939484
Age.csv,ENSG00000265871.1,ENSG00000265871,underexpressed,-0.612716015023212,2.83507752314047,-16.9592628102792,4.04896445183638e-60,4.77675944575766e-58,125.899823975202
Age.csv,ENSG00000266668.1,ENSG00000266668,underexpressed,-0.557345488359456,2.32858296061126,-16.9524508625063,4.4768505248154803e-60,5.24854763403055e-58,125.809080917764
Age.csv,ENSG00000211859.1,ENSG00000211859,underexpressed,-0.508984263985919,1.90385471706889,-16.9433497518395,5.11967974022668e-60,5.96490388615975e-58,125.68038690199
Age.csv,ENSG00000198712.1,ENSG00000198712,overexpressed,0.459805201333357,12.9735074846491,16.9334734758064,5.92175287425055e-60,6.85680496390073e-58,125.53242712294
Age.csv,ENSG00000274987.1,ENSG00000274987,underexpressed,-0.305277212855766,2.1433092799624,-16.9321521703076,6.038158525617691e-60,6.9486980137139e-58,125.516559194317
Age.csv,ENSG00000126247.11,ENSG00000126247,overexpressed,0.331531273451306,7.97248337505659,16.9151229102011,7.759280422521991e-60,8.87491354668705e-58,125.244046213644
Age.csv,ENSG00000251703.1,ENSG00000251703,underexpressed,-0.517034688838378,2.11832986412631,-16.9109943250226,8.24546838410105e-60,9.37384823933136e-58,125.205525402146
Age.csv,ENSG00000269919.1,ENSG00000269919,underexpressed,-0.343251747150009,2.12237465523394,-16.9041363226296,9.12111445133856e-60,1.03068593300126e-57,125.106881978737
Age.csv,ENSG00000238835.1,ENSG00000238835,underexpressed,-0.487618277353009,2.07969265069677,-16.9035097201399,9.2056012266364e-60,1.03400399885776e-57,125.096369190126
Age.csv,ENSG00000207653.1,ENSG00000207653,underexpressed,-0.533676117670296,2.15383406220512,-16.8981519477605,9.96061507742001e-60,1.11215010489431e-57,125.017444822571
Age.csv,ENSG00000229190.1,ENSG00000229190,underexpressed,-0.411662771824287,1.90381879173671,-16.887246283991,1.1693500029101e-59,1.2979093109223398e-57,124.860034505084
Age.csv,ENSG00000199938.1,ENSG00000199938,underexpressed,-0.69784231738857,2.54271487500383,-16.8626545137217,1.67842004961722e-59,1.85198842886587e-57,124.492718098734
Age.csv,ENSG00000285879.1,ENSG00000285879,underexpressed,-0.403762978984786,1.74007749434802,-16.8510316295556,1.9907892298073e-59,2.18381429080265e-57,124.3304428262
Age.csv,ENSG00000278705.1,ENSG00000278705,underexpressed,-1.18058980746303,3.70265909395129,-16.8452085751999,2.16844111590751e-59,2.3648615379181997e-57,124.237954977235
Age.csv,ENSG00000201076.1,ENSG00000201076,underexpressed,-0.445292613048863,1.85170551709526,-16.8305650829594,2.68818697148597e-59,2.91474053243548e-57,124.033415505599
Age.csv,ENSG00000201813.1,ENSG00000201813,underexpressed,-0.404045630711679,1.62992341101793,-16.8287445202371,2.7609363430028e-59,2.9764163173589897e-57,124.005097484665
Age.csv,ENSG00000264653.1,ENSG00000264653,underexpressed,-0.554799913384327,2.35266780105728,-16.8261988603552,2.86596329037504e-59,3.07198510862028e-57,123.964327452144
Age.csv,ENSG00000110107.9,ENSG00000110107,overexpressed,0.293365535994535,6.68716219590342,16.8193404688756,3.16916820162355e-59,3.37768506398037e-57,123.833175011142
Age.csv,ENSG00000199377.1,ENSG00000199377,underexpressed,-0.658935463458048,2.8274490062363,-16.8126162675615,3.49746035199287e-59,3.70651758659221e-57,123.758258517465
Age.csv,ENSG00000256188.3,ENSG00000256188,underexpressed,-0.526263798082025,2.09737499182441,-16.81103473719,3.5794747135778003e-59,3.77212284703889e-57,123.747340174501
Age.csv,ENSG00000238961.1,ENSG00000238961,underexpressed,-0.879936460041195,3.31935623927932,-16.8088637270809,3.69518963606426e-59,3.8572502992592096e-57,123.702582421768
Age.csv,ENSG00000276365.1,ENSG00000276365,underexpressed,-0.556885061086504,3.18358407998255,-16.8087494843446,3.70138103138212e-59,3.8572502992592096e-57,123.696724630703
Age.csv,ENSG00000199121.4,ENSG00000199121,underexpressed,-0.481647856451511,2.113946476925,-16.8030503896808,4.0237352743388e-59,4.1471003448377596e-57,123.631944120426
Age.csv,ENSG00000200882.1,ENSG00000200882,underexpressed,-0.702135404929798,2.5637275950142,-16.8034637893095,3.9994389918914505e-59,4.1448329618729196e-57,123.628394644377
Age.csv,ENSG00000251785.1,ENSG00000251785,underexpressed,-0.564363699714288,2.19486154272926,-16.7984123141594,4.30662132027037e-59,4.4144045205263197e-57,123.561787866318
Age.csv,ENSG00000201390.1,ENSG00000201390,underexpressed,-0.469467296358967,1.83777109010689,-16.7879153270058,5.02222528394307e-59,5.11994031935891e-57,123.412997105894
Age.csv,ENSG00000238754.1,ENSG00000238754,underexpressed,-0.374628291433878,1.59597522988004,-16.7768814917595,5.90251482807357e-59,5.98483098081102e-57,123.248395541007
Age.csv,ENSG00000170515.14,ENSG00000170515,overexpressed,0.288367849552672,5.79132805022331,16.7747569214829,6.08890050827013e-59,6.140623426566189e-57,123.178151939649
Age.csv,ENSG00000201801.1,ENSG00000201801,underexpressed,-0.404882628393013,1.62228528541406,-16.763366924686,7.1928626008977e-59,7.21517201431225e-57,123.052119081623
Age.csv,ENSG00000201818.1,ENSG00000201818,underexpressed,-0.47485836606954,1.99241797344165,-16.7606537391513,7.484001416956501e-59,7.46728183932287e-57,123.016097101693
Age.csv,ENSG00000240733.3,ENSG00000240733,underexpressed,-0.359222608790923,1.67426088382672,-16.7576167480588,7.823842580473801e-59,7.76506027113902e-57,122.968402251181
Age.csv,ENSG00000242602.1,ENSG00000242602,underexpressed,-0.537388133418729,2.22578797512437,-16.752334991727,8.45192256515623e-59,8.34427176195792e-57,122.89181358759
Age.csv,ENSG00000278475.1,ENSG00000278475,underexpressed,-0.357630309576305,1.69233216378375,-16.7503148755474,8.70522034077447e-59,8.549346761897779e-57,122.863434509167
Age.csv,ENSG00000238966.1,ENSG00000238966,underexpressed,-0.680132314088368,2.64374959730221,-16.7380745189489,1.04102397770567e-58,1.0117890038239899e-56,122.677856504671
Age.csv,ENSG00000099797.15,ENSG00000099797,overexpressed,0.372405888985178,5.08604274598015,16.739642655873,1.01744557946633e-58,9.94023134355701e-57,122.676324988997
Age.csv,ENSG00000185130.5,ENSG00000185130,underexpressed,-0.799860739444557,3.04189704284264,-16.7278755688208,1.20824373881909e-58,1.16825959034889e-56,122.524232957672
Age.csv,ENSG00000242175.3,ENSG00000242175,underexpressed,-0.46682043255838,1.9499840213146,-16.7217697518859,1.3209033745012201e-58,1.27064130763558e-56,122.452552489844
Age.csv,ENSG00000229327.1,ENSG00000229327,underexpressed,-0.479571322445353,1.95701172924855,-16.7212545887576,1.3308747453854701e-58,1.27370145275208e-56,122.444891726148
Age.csv,ENSG00000200091.1,ENSG00000200091,underexpressed,-0.477514693034419,2.01901709931226,-16.7183498021269,1.3885200377191701e-58,1.32212481561097e-56,122.402627185166
Age.csv,ENSG00000264916.2,ENSG00000264916,underexpressed,-0.397619425410751,1.73966968735583,-16.7174467593515,1.4069431062933201e-58,1.3329009488813198e-56,122.38894188641
Age.csv,ENSG00000143368.10,ENSG00000143368,overexpressed,0.392520079187525,6.78716325496856,16.71630897668,1.4305024727756502e-58,1.34841032082039e-56,122.334415946452
Age.csv,ENSG00000275227.1,ENSG00000275227,underexpressed,-0.535129016627987,2.40085193854362,-16.7095267287317,1.57932629267117e-58,1.48125012989629e-56,122.268636450765
Age.csv,ENSG00000212534.1,ENSG00000212534,underexpressed,-0.558848147999303,2.40444648235739,-16.6994454607149,1.82952938908768e-58,1.7073787204232198e-56,122.121067029857
Age.csv,ENSG00000213046.4,ENSG00000213046,underexpressed,-0.410047722578539,1.73872952437542,-16.6958003278754,1.92941353769611e-58,1.79168015545067e-56,122.076035281288
Age.csv,ENSG00000231795.1,ENSG00000231795,underexpressed,-0.532464218512892,2.28880116979252,-16.661684378222,3.1718637837272303e-58,2.9309271357219397e-56,121.576978721642
Age.csv,ENSG00000238482.1,ENSG00000238482,underexpressed,-0.451533714582851,1.75565079863246,-16.6191040857155,5.89266515786654e-58,5.41836338388532e-56,120.967688083834
Age.csv,ENSG00000252782.1,ENSG00000252782,underexpressed,-0.533256220460988,2.52643122516444,-16.6100894771455,6.71731682188051e-58,6.146508729016319e-56,120.826814278918
Age.csv,ENSG00000212464.1,ENSG00000212464,underexpressed,-1.39167785319903,4.58726228785302,-16.5945910714227,8.41280700616452e-58,7.660555039885149e-56,120.606908242555
Age.csv,ENSG00000206779.1,ENSG00000206779,underexpressed,-0.530106905724259,2.14300372436473,-16.5900619631213,8.98446766948429e-58,8.14157703112012e-56,120.545239401337
Age.csv,ENSG00000276168.1,ENSG00000276168,underexpressed,-1.52016153630784,12.7328444011345,-16.5888218791828,9.14763480562777e-58,8.24958335019066e-56,120.526174016004
Age.csv,ENSG00000239280.1,ENSG00000239280,underexpressed,-0.554807937743503,2.26027420801744,-16.5865709046561,9.451397066599491e-58,8.482741922261879e-56,120.493055309217
Age.csv,ENSG00000252213.1,ENSG00000252213,underexpressed,-0.770135713179425,2.79191779102648,-16.5694250943341,1.2120322203069998e-57,1.0826333518342199e-55,120.235189851359
Age.csv,ENSG00000181450.18,ENSG00000181450,underexpressed,-0.293735808400632,2.9878473501034,-16.5618761552499,1.3522163545322998e-57,1.20212674778753e-55,120.123489141135
Age.csv,ENSG00000228598.1,ENSG00000228598,underexpressed,-0.467603918969391,1.88070983579283,-16.5566808068822,1.45797308295429e-57,1.2889275586917001e-55,120.068129574212
Age.csv,ENSG00000239118.1,ENSG00000239118,underexpressed,-0.464574370632719,1.99124195502158,-16.556415143669,1.46359723851867e-57,1.2889275586917001e-55,120.063815241949
Age.csv,ENSG00000200394.1,ENSG00000200394,underexpressed,-0.698629859755384,2.90767732138054,-16.5434870763799,1.7650885339974098e-57,1.5471743327440898e-55,119.859365469465
Age.csv,ENSG00000242510.1,ENSG00000242510,underexpressed,-0.421856659603791,1.79075030215919,-16.5251174035847,2.3028730869050798e-57,2.00917643554258e-55,119.614869049803
Age.csv,ENSG00000154874.15,ENSG00000154874,underexpressed,-0.39836467998031,1.83781536053732,-16.5165391184228,2.60720687301413e-57,2.26416604277773e-55,119.491512720243
Age.csv,ENSG00000277634.1,ENSG00000277634,underexpressed,-0.493054243474631,2.23145094080481,-16.5150272477643,2.66485673246152e-57,2.30356601785775e-55,119.464978329047
Age.csv,ENSG00000221066.1,ENSG00000221066,underexpressed,-0.435276133299462,1.94593714792704,-16.5133565507653,2.73004196833221e-57,2.3431238017609197e-55,119.444938528364
Age.csv,ENSG00000263439.1,ENSG00000263439,underexpressed,-0.430255100917154,1.81629669950523,-16.5132159077169,2.7356014105216e-57,2.3431238017609197e-55,119.443968194809
Age.csv,ENSG00000222743.1,ENSG00000222743,underexpressed,-0.47412734969227,1.91314230906107,-16.5125965966062,2.7602165746389596e-57,2.35346102304898e-55,119.434177546615
Age.csv,ENSG00000211857.1,ENSG00000211857,underexpressed,-0.525278558005838,2.13044592551614,-16.5081738656731,2.94254013492626e-57,2.49756415615144e-55,119.367269361289
Age.csv,ENSG00000201198.1,ENSG00000201198,underexpressed,-0.438238290691928,1.87812283130538,-16.5041266731029,3.1198811774621096e-57,2.6361590597673097e-55,119.313089587759
Age.csv,ENSG00000249835.2,ENSG00000249835,underexpressed,-0.426078739248238,1.79278713301569,-16.5033204844687,3.1564595437888796e-57,2.6551061938292298e-55,119.301900447412
Age.csv,ENSG00000206819.1,ENSG00000206819,underexpressed,-0.479428292801039,1.94594860134158,-16.4989062580692,3.36445362498554e-57,2.8174295132803e-55,119.2373077847
Age.csv,ENSG00000252906.1,ENSG00000252906,underexpressed,-0.668566983867713,2.64037745602785,-16.4863394150985,4.0344499626938896e-57,3.3634761066760795e-55,119.042985370723
Age.csv,ENSG00000274997.2,ENSG00000274997,underexpressed,-0.958072357944857,3.17481182306969,-16.4823328292674,4.27484545974273e-57,3.5481217315864695e-55,118.983614326119
Age.csv,ENSG00000184357.5,ENSG00000184357,underexpressed,-1.06078386362979,3.45347721595857,-16.4818917774803,4.30216602584271e-57,3.55506741465892e-55,118.978387799395
Age.csv,ENSG00000266270.1,ENSG00000266270,underexpressed,-0.463466841166496,1.87395036464362,-16.4608333936168,5.83074576338781e-57,4.797067062703e-55,118.692446381123
Age.csv,ENSG00000278588.2,ENSG00000278588,underexpressed,-0.878728259749613,2.98914728244298,-16.4601352371057,5.88978494505405e-57,4.82447973796174e-55,118.664729761033
Age.csv,ENSG00000211848.1,ENSG00000211848,underexpressed,-0.429890149897795,1.71432752862836,-16.4542219691179,6.41434416259353e-57,5.23131599138824e-55,118.597878111581
Age.csv,ENSG00000270911.1,ENSG00000270911,underexpressed,-0.392281777294623,1.65862744819773,-16.4405341105075,7.81417693836543e-57,6.345382294799079e-55,118.400636648094
Age.csv,ENSG00000286242.1,ENSG00000286242,underexpressed,-0.661468946580445,3.00809750821116,-16.4297729355462,9.12528593596076e-57,7.37810834425655e-55,118.226565622286
Age.csv,ENSG00000278661.1,ENSG00000278661,underexpressed,-0.492660885138922,2.01901425009889,-16.4176088036868,1.0873082413614698e-56,8.75353132680618e-55,118.071391434588
Age.csv,ENSG00000200926.1,ENSG00000200926,underexpressed,-0.465331150088654,1.78078331990521,-16.4097772663194,1.2171088995733998e-56,9.71511861199908e-55,117.962132953768
Age.csv,ENSG00000144426.18,ENSG00000144426,underexpressed,-0.529033443781236,3.37960220203074,-16.4118634825595,1.18109377369569e-56,9.46793034486482e-55,117.961550566363
Age.csv,ENSG00000272344.1,ENSG00000272344,underexpressed,-0.438876667592449,1.61491996147034,-16.4031895940957,1.33817810648899e-56,1.05468676140842e-54,117.867501179647
Age.csv,ENSG00000233822.4,ENSG00000233822,underexpressed,-0.374677200742343,2.17451525588664,-16.4032948329357,1.3361526877508299e-56,1.05468676140842e-54,117.864838738245
Age.csv,ENSG00000237973.1,ENSG00000237973,overexpressed,0.625636970764385,5.55118806732043,16.4033004268061,1.3360451141217498e-56,1.05468676140842e-54,117.836995434719
Age.csv,ENSG00000263642.1,ENSG00000263642,underexpressed,-0.69108066582245,2.60647977825611,-16.3949738371161,1.5061201053899298e-56,1.18208372120938e-54,117.735435423895
Age.csv,ENSG00000273703.2,ENSG00000273703,underexpressed,-0.703236601592194,2.57906587710745,-16.3839943213252,1.76379483809005e-56,1.37855264887055e-54,117.576333073929
Age.csv,ENSG00000167770.11,ENSG00000167770,overexpressed,0.281699985115419,5.32540391221801,16.3827703671371,1.79511358700561e-56,1.3972091562261902e-54,117.525334674133
Age.csv,ENSG00000211870.1,ENSG00000211870,underexpressed,-0.594324483389554,2.34990830980694,-16.3773197202936,1.9414548511414298e-56,1.5048681858558202e-54,117.487580618962
Age.csv,ENSG00000212124.2,ENSG00000212124,underexpressed,-0.505799310665777,2.36340688010383,-16.3748339225451,2.0120859167483899e-56,1.55319784470644e-54,117.453624661611
Age.csv,ENSG00000199879.1,ENSG00000199879,underexpressed,-0.447096163863649,1.8864958839383,-16.3736977239446,2.0452170552223197e-56,1.5723025213877202e-54,117.446514394642
Age.csv,ENSG00000201428.1,ENSG00000201428,underexpressed,-0.774441109989505,2.7386873551312,-16.3713708194985,2.1147756641320398e-56,1.61914130235873e-54,117.39640266359
Age.csv,ENSG00000286316.1,ENSG00000286316,underexpressed,-0.52979983427218,2.1230539506836,-16.3661657546315,2.27902757812121e-56,1.7378048500161702e-54,117.334016211858
Age.csv,ENSG00000222224.1,ENSG00000222224,underexpressed,-0.394120858757882,1.73097185353632,-16.3383639106645,3.3972968492432297e-56,2.56961670556873e-54,116.943281132054
Age.csv,ENSG00000175334.8,ENSG00000175334,overexpressed,0.429800996650035,6.97017341631866,16.3387844324842,3.3768562791112596e-56,2.56449676451696e-54,116.902959522913
Age.csv,ENSG00000279995.1,ENSG00000279995,underexpressed,-0.395161547264121,1.60535556228803,-16.3146382820332,4.77444867029181e-56,3.5967513316198304e-54,116.605238987643
Age.csv,ENSG00000179967.11,ENSG00000179967,overexpressed,0.477677151731712,5.48371511374344,16.3135627794927,4.84862814527411e-56,3.6380226699620704e-54,116.544291753737
Age.csv,ENSG00000201882.1,ENSG00000201882,underexpressed,-0.633942978591531,2.56418391957699,-16.3030714658079,5.635291570075009e-56,4.2114262657955e-54,116.423453942565
Age.csv,ENSG00000201071.1,ENSG00000201071,underexpressed,-0.515472290075045,2.16862071487637,-16.299834702577,5.902766025919139e-56,4.3938129013568e-54,116.389414675432
Age.csv,ENSG00000215156.5,ENSG00000215156,underexpressed,-0.531909337974226,2.17121060805502,-16.2943854450889,6.381961668493679e-56,4.7317326868618303e-54,116.309004437706
Age.csv,ENSG00000089693.11,ENSG00000089693,overexpressed,0.361450556641569,6.92771718411524,16.2845987156194,7.34199509200776e-56,5.42209228094022e-54,116.131321362388
Age.csv,ENSG00000208037.1,ENSG00000208037,underexpressed,-0.339496571199995,1.61811348199689,-16.2805426184279,7.7808925638636e-56,5.72368559658641e-54,116.11770242698
Age.csv,ENSG00000206585.1,ENSG00000206585,underexpressed,-0.665239534937362,2.70622233621417,-16.2794059172194,7.908516980488829e-56,5.794842246875371e-54,116.084512366435
Age.csv,ENSG00000183562.3,ENSG00000183562,underexpressed,-0.481773643808615,2.17293929457559,-16.2583942531578,1.0681580407102199e-55,7.79630682009428e-54,115.799620504672
Age.csv,ENSG00000185262.9,ENSG00000185262,overexpressed,0.342925613465358,6.14764526817849,16.2496799209661,1.20987009022632e-55,8.796412074598931e-54,115.628260844565
Age.csv,ENSG00000212240.1,ENSG00000212240,underexpressed,-0.396480352534873,2.1960211377991,-16.2460862169193,1.2736323431572899e-55,9.2242453640712e-54,115.62565357036
Age.csv,ENSG00000283206.1,ENSG00000283206,underexpressed,-0.434120901234626,1.87993640716894,-16.238485132637,1.4197446515887098e-55,1.02429116055773e-53,115.523052632616
Age.csv,ENSG00000207804.1,ENSG00000207804,underexpressed,-0.371007080427285,1.60539124834386,-16.2381412723657,1.42673583737315e-55,1.0253912198255e-53,115.51760174607
Age.csv,ENSG00000264513.1,ENSG00000264513,underexpressed,-0.661004713352983,2.87327949236204,-16.2370272332065,1.44962243538066e-55,1.03786326881185e-53,115.480126844897
Age.csv,ENSG00000252132.1,ENSG00000252132,underexpressed,-0.436098738895523,1.86559770048473,-16.2189364735866,1.8768854436349898e-55,1.33865464455153e-53,115.245745520971
Age.csv,ENSG00000222467.1,ENSG00000222467,underexpressed,-0.47750193325857,1.90951439791401,-16.2151115019692,1.9821882873831497e-55,1.40840484449747e-53,115.189917130715
